Serial Number;List Year;Date Recorded;Town;Address;Assessed Value;Property Type;Residential Type;area_m2;meses_en_venta;nro_habitaciones;nro_pisos;Sale Amount
15077;2015;11/30/2015;Lisbon;50 HARVEY RD;362100;Single Family;Single Family;213m2;4;6;3;362100
15077;2015;6/03/2016;Westport;227 COTTON HILL ROAD;352000;Single Family;Single Family;195m2;8;5;2;352000
15077;2015;11/05/2015;Montville;35 WELLS AVE.;333200;Single Family;Single Family;196m2;4;5;2;333200
15077;2015;11/19/2015;Enfield;153 HILLCREST AVENUE;306000;Single Family;Single Family;180m2;3;5;2;306000
15077;2015;01/19/2016;Westport;228 SPAULDING RD;294100;Single Family;Single Family;173m2;7;5;2;294100
15077;2015;10/26/2015;Windham;73 CARRIAGE DR;261000;Condo;Condo;145m2;4;4;2;261000
15077;2015;4/01/2016;Bridgeport;976 RAINBOW TR;270200;Single Family;Single Family;142m2;6;4;2;255600
15077;2015;2/02/2016;Montville;49A EASTBROOK HGHTS;243000;Condo;Condo;135m2;2;4;2;243000
15077;2015;2/09/2016;Waterford;73 OLD ROD RD;234000;Single Family;Single Family;130m2;7;4;2;234000
15077;2015;12/28/2015;Waterford;165 WILLIAMSON CIRCLE;226800;Single Family;Single Family;126m2;4;4;2;226800
15077;2015;01/15/2016;New Canaan;56 POLE BRIDGE ROAD;225000;Single Family;Single Family;125m2;9;4;2;225000
15077;2015;10/29/2015;Wilton;755 WETHERSFIELD AV UNIT C7;178200;Condo;Condo;99m2;5;3;1;178200
15078;2015;6/06/2016;Westport;82 BEHRENS ROAD;401600;Single Family;Single Family;251m2;5;7;3;401600
15078;2015;01/15/2016;New Canaan;29 LYRICAL LANE;399500;Single Family;Single Family;235m2;2;6;3;399500
15078;2015;11/06/2015;Montville;160 CHRISTINE DR.;388800;Single Family;Single Family;243m2;5;6;3;388800
15078;2015;01/19/2016;Westport;26 EAST MAIN ST;388800;Single Family;Single Family;243m2;4;6;3;388800
15078;2015;01/14/2016;East Lyme;5 RAVINE ST;388800;Single Family;Single Family;243m2;2;6;3;388800
15078;2015;2/12/2016;Waterford;24 CAMBRIDGE CT;374000;Single Family;Single Family;220m2;7;6;3;374000
15078;2015;12/02/2015;Windham;2 OLD VILLAGE LA;367200;Single Family;Single Family;216m2;7;6;3;367200
15078;2015;2/03/2016;Montville;16 THORNBUSH RD;357000;Single Family;Single Family;210m2;3;6;3;357000
15078;2015;12/28/2015;Waterford;319 THOMASTON RD U71;321300;Single Family;Single Family;189m2;3;5;2;321300
15078;2015;11/20/2015;Enfield;24 HARLOW DRIVE;295000;Condo;Condo;90m2;2;3;1;295000
15078;2015;3/07/2016;Wilton;4 HEATHCOTE RD;295000;Single Family;Single Family;147m2;3;4;2;295000
15078;2015;11/12/2015;Lisbon;188 MAIN ST;1804860;Single Family;Single Family;150m2;5;5;2;285000
15078;2015;12/04/2015;Westport;7 BRADLEY STREET;275400;Single Family;Single Family;162m2;9;5;2;275400
15078;2015;11/02/2015;Windham;48 SYLVAN VALLEY RD;270000;Single Family;Single Family;150m2;7;5;2;270000
15078;2015;10/26/2015;Windham;35 SUMMITT AVE;268500;Single Family;Single Family;143m2;8;4;2;268500
15078;2015;12/30/2015;Enfield;11 ECHO POND RD;267000;Condo;Condo;118m2;1;4;2;267000
15078;2015;4/01/2016;Bridgeport;616 CHESTNUT RIDGE RD;278100;Single Family;Single Family;144m2;4;4;2;259200
15078;2015;12/28/2015;Windham;TALMADGE HILL;1057700;Single Family;Single Family;136m2;4;4;2;244800
15078;2015;1/05/2016;Montville;171 CHAPEL HILL RD;237500;Single Family;Single Family;123m2;9;4;2;237500
15078;2015;4/12/2016;New Canaan;13 VENICE DRIVE;234000;Single Family;Single Family;130m2;6;4;2;234000
15078;2015;08/30/2016;Bridgeport;43 WOODSTOCK MEADOWS;225000;Condo;Condo;125m2;5;4;2;225000
15079;2015;08/30/2016;Bridgeport;196 OLD HALL RD;468800;Two Family;Two Family;293m2;1;7;3;468800
15079;2015;01/15/2016;New Canaan;11 KELLY COURT;466000;Single Family;Single Family;282m2;3;7;3;466000
15079;2015;11/17/2015;Lisbon;119 POPLAR RD;449600;Single Family;Single Family;281m2;3;7;3;449600
15079;2015;12/30/2015;Waterford;292 FALLS AVE;424000;Single Family;Single Family;265m2;2;7;3;424000
15079;2015;2/08/2016;Montville;275 STORRS RD;411200;Single Family;Single Family;257m2;3;7;3;411200
15079;2015;4/12/2016;New Canaan;4 BIRCH RIDGE DR;401600;Single Family;Single Family;251m2;7;7;3;401600
15079;2015;01/20/2016;Westport;37 ERIN DR;387600;Single Family;Single Family;228m2;3;6;3;387600
15079;2015;11/06/2015;Montville;23 SCOTT CIR.;387200;Single Family;Single Family;242m2;2;6;3;387200
15079;2015;02/16/2016;Waterford;12 JUDD BROOK RD;368900;Single Family;Single Family;217m2;5;6;3;368900
15079;2015;6/09/2016;Westport;57 LITTLE BROOK ROAD;345100;Single Family;Single Family;203m2;2;6;3;345100
15079;2015;12/30/2015;Enfield;23 TODD DR;340000;Single Family;Single Family;200m2;1;6;3;340000
15079;2015;1/07/2016;Montville;15 MASSACHUSETTS RD;321300;Single Family;Single Family;189m2;5;5;2;321300
15079;2015;12/03/2015;Windham;1687 FARMINGTON AV;321300;Single Family;Single Family;189m2;2;5;2;321300
15079;2015;10/26/2015;Windham;126 MEADOWSIDE RD;311100;Single Family;Single Family;183m2;6;5;2;311100
15079;2015;3/10/2016;Wilton;43 VILLAGE WALK;280000;Condo;Condo;142m2;3;4;2;280000
15079;2015;1/04/2016;Windham;2  OLD STONE ROAD;583870;Condo;Condo;110m2;3;4;2;198000
15079;2015;11/23/2015;Enfield;256-2 RICHARD STREET;185400;Condo;Condo;103m2;4;4;2;185400
15079;2015;12/04/2015;Westport;500 MIDDLETOWN AVE # 04;385071;Condo;Condo;93m2;5;3;1;167400
15080;2015;3/10/2016;Wilton;228 RANGE RD;1141000;Single Family;Single Family;256m2;2;7;3;1141000
15080;2015;12/07/2015;Westport;36 MONROE STREET;465600;Single Family;Single Family;291m2;2;7;3;465600
15080;2015;08/31/2016;Bridgeport;15 ENGLISH NEIGHBORHOOD RD;435200;Single Family;Single Family;272m2;4;7;3;435200
15080;2015;12/04/2015;Windham;54 LEXTON DR;417600;Single Family;Single Family;261m2;5;7;3;417600
15080;2015;10/27/2015;Windham;1 MILESFIELD AVE;400000;Single Family;Single Family;249m2;1;6;3;400000
15080;2015;10/30/2015;Wilton;29-31 WHITE ST;387200;Two Family;Two Family;242m2;11;6;3;387200
15080;2015;11/23/2015;Enfield;92 CENTERWOOD ROAD;374000;Single Family;Single Family;220m2;4;6;3;374000
15080;2015;12/30/2015;Waterford;95 DUNROBIN LN;307700;Single Family;Single Family;181m2;6;5;2;307700
15080;2015;01/19/2016;New Canaan;301 SOUTH MAIN STREET 20A;299200;Single Family;Single Family;176m2;12;5;2;299200
15080;2015;01/14/2016;Montville;1099 ROUTE 163;289000;Single Family;Single Family;170m2;5;5;2;289000
15080;2015;4/04/2016;Bridgeport;537 DERBY AVE;273600;Single Family;Single Family;152m2;6;5;2;273600
15080;2015;04/18/2016;New Canaan;433 JEROME AVENUE;270000;Single Family;Single Family;150m2;6;5;2;270000
15080;2015;12/30/2015;Enfield;11 ECHO POND RD;267000;Single Family;Single Family;130m2;5;4;2;267000
15080;2015;06/14/2016;Westport;191 NILES ROAD;244440;Single Family;Single Family;124m2;2;4;2;223200
15080;2015;1/05/2016;Windham;87 GARDINER STREET;952770;Condo;Condo;108m2;3;4;2;194400
15080;2015;2/09/2016;Montville;6A ANTON RD;163800;Condo;Condo;91m2;11;3;1;163800
15080;2015;11/05/2015;Lisbon;500 MAIN ST UNIT #16;5533210;Condo;Condo;79m2;3;2;1;158000
15081;2015;1/05/2016;Windham;223 MIDDLESEX ROAD;750000;Single Family;Single Family;278m2;7;7;3;750000
15081;2015;04/19/2016;New Canaan;13 STANWICH LANE;505000;Single Family;Single Family;264m2;3;7;3;505000
15081;2015;10/30/2015;Wilton;55 CATHERINE ST;460800;Single Family;Single Family;288m2;1;7;3;460800
15081;2015;01/21/2016;Westport;163 LAKE ST;443200;Single Family;Single Family;277m2;3;7;3;443200
15081;2015;02/17/2016;Montville;29 BROOKSIDE LA;419200;Single Family;Single Family;262m2;3;7;3;419200
15081;2015;12/07/2015;Westport;87 RIDGEWOOD AVENUE;409600;Single Family;Single Family;256m2;6;7;3;409600
15081;2015;11/09/2015;Montville;15 ARNOLD DR.;401600;Single Family;Single Family;251m2;3;7;3;401600
15081;2015;08/31/2016;Bridgeport;611 RT 197;399500;Single Family;Single Family;235m2;5;6;3;399500
15081;2015;12/07/2015;Windham;22 FOREST ST;397800;Single Family;Single Family;234m2;2;6;3;397800
15081;2015;01/19/2016;New Canaan;36 WALNUT TREE HILL ROAD;368900;Single Family;Single Family;217m2;6;6;3;368900
15081;2015;12/18/2015;Wilton;151 THAMES ST;362100;Single Family;Single Family;213m2;9;6;3;362100
15081;2015;4/07/2016;Bridgeport;614 HUNTING HILL PL;340000;Single Family;Single Family;193m2;1;5;2;340000
15081;2015;12/30/2015;Enfield;23 TODD DR;309400;Single Family;Single Family;182m2;3;5;2;309400
15081;2015;12/03/2015;Lisbon;488 BENNETTS FARM RD;294100;Single Family;Single Family;173m2;3;5;2;294100
15081;2015;01/14/2016;Montville;510 FITCH HILL RD;306050;Single Family;Single Family;151m2;7;5;2;271800
15081;2015;11/24/2015;Enfield;3 CHURCHILL WAY;266400;Condo;Condo;148m2;7;4;2;266400
15081;2015;02/17/2016;Waterford;123 RIVER RD;257400;Single Family;Single Family;143m2;6;4;2;257400
15081;2015;3/11/2016;Wilton;24 CEDAR RD;531930;Single Family;Single Family;133m2;4;4;2;239400
15081;2015;06/14/2016;Westport;108 TANGLEWOOD ROAD;237600;Single Family;Single Family;132m2;3;4;2;237600
15081;2015;1/04/2016;Waterford;1260 BUCKINGHAM ST U2004;221400;Condo;Condo;123m2;23;4;2;221400
15082;2015;1/05/2016;Windham;42 & 48 WAKEMORE STREET;2931372;Single Family;Single Family;280m2;7;7;3;2931372
15082;2015;3/11/2016;Wilton;168 CANNON RD;1315000;Single Family;Single Family;160m2;3;5;2;1315000
15082;2015;01/22/2016;Westport;65 DAGGETT ST;721500;Three Family;Three Family;481m2;1;9;5;721500
15082;2015;12/30/2015;Lisbon;1 DOUBLEDAY LA;577777;Single Family;Single Family;169m2;6;5;2;577777
15082;2015;12/07/2015;Windham;188-190 LOVELY ST;537000;Three Family;Three Family;358m2;6;7;4;537000
15082;2015;04/19/2016;New Canaan;13 STANWICH LANE;505000;Single Family;Single Family;172m2;2;5;2;505000
15082;2015;12/31/2015;Enfield;71 GRIST MILL RD;485000;Single Family;Single Family;186m2;1;5;2;485000
15082;2015;12/08/2015;Westport;25 MARION DRIVE;452800;Single Family;Single Family;283m2;13;7;3;452800
15082;2015;06/15/2016;Westport;117 EAST COTTON HILL ROAD;425600;Single Family;Single Family;266m2;6;7;3;425600
15082;2015;01/14/2016;Montville;510 FITCH HILL RD;424000;Single Family;Single Family;265m2;10;7;3;424000
15082;2015;11/09/2015;Montville;95 SHERWOOD DR.;416000;Single Family;Single Family;260m2;4;7;3;416000
15082;2015;9/01/2016;Bridgeport;107 MEEHAN RD;388800;Single Family;Single Family;243m2;2;6;3;388800
15082;2015;1/11/2016;Waterford;266 KIMBERLY LN;382500;Single Family;Single Family;225m2;3;6;3;382500
15082;2015;02/18/2016;Montville;727-735-743 STAFFORD RD;469100;Two Family;Two Family;153m2;1;5;2;275400
15082;2015;01/20/2016;New Canaan;153 HANOVER ROAD;259200;Single Family;Single Family;144m2;7;4;2;259200
15082;2015;02/22/2016;Waterford;300 WEST RD;248400;Single Family;Single Family;138m2;3;4;2;248400
15082;2015;11/24/2015;Rocky Hill;89 CORTLAND WAY;150000;Condo;Condo;75m2;6;2;1;150000
15083;2015;3/11/2016;Wilton;29 TITO LA;1107500;Single Family;Single Family;168m2;6;5;2;1107500
15083;2015;04/21/2016;New Canaan;12 WEST LEDGE;727456;Single Family;Single Family;202m2;6;6;3;727456
15083;2015;12/07/2015;Lisbon;111 BLACKMAN RD;715000;Single Family;Single Family;286m2;1;7;3;715000
15083;2015;02/18/2016;Montville;735A&B STAFFORD RD;680000;Two Family;Two Family;188m2;2;5;2;680000
15083;2015;11/09/2015;Montville;1115 FORBES ST.;465600;Single Family;Single Family;291m2;4;7;3;465600
15083;2015;01/25/2016;New Canaan;185 HANOVER ROAD;419200;Single Family;Single Family;262m2;2;7;3;419200
15083;2015;12/08/2015;Westport;34 SIDE HILL ROAD;404800;Single Family;Single Family;253m2;5;7;3;404800
15083;2015;01/14/2016;Montville;510 FITCH HILL RD;401600;Single Family;Single Family;251m2;6;7;3;401600
15083;2015;11/02/2015;Wilton;43-45 HENRY ST;385600;Three Family;Three Family;241m2;5;6;3;385600
15083;2015;9/02/2016;Bridgeport;60 BROCKWAY RD;384000;Single Family;Single Family;240m2;6;6;3;384000
15083;2015;1/05/2016;Windham;36 WAKEMORE STREET;348880;Single Family;Single Family;149m2;7;4;2;268200
15083;2015;06/16/2016;Westport;176 LAKE SHORE DRIVE;250200;Single Family;Single Family;139m2;11;4;2;250200
15083;2015;12/31/2015;Enfield;142 HIGHLAND DR;235800;Condo;Condo;131m2;8;4;2;235800
15083;2015;01/25/2016;Westport;5 COTTONWOOD DR;219600;Single Family;Single Family;122m2;3;4;2;219600
15083;2015;02/22/2016;Waterford;30 VICKI LN;212400;Condo;Condo;118m2;5;4;2;212400
15083;2015;11/24/2015;Enfield;203 STERLING DRIVE;216300;Condo;Condo;115m2;14;4;2;207000
15083;2015;01/14/2016;Waterford;47 CANNON RIDGE DR;196200;Condo;Condo;109m2;6;4;2;196200
15083;2015;12/08/2015;Windham;8 LAVENDER LA;225950;Condo;Condo;95m2;5;3;1;171000
15084;2015;1/07/2016;Windham;67 HAWTHORNE ROAD;2100000;Single Family;Single Family;295m2;1;7;3;2100000
15084;2015;02/18/2016;Montville;743A&B STAFFORD RD;680000;Two Family;Two Family;283m2;5;7;3;680000
15084;2015;02/26/2016;Waterford;17 JURACH RD;476800;Single Family;Single Family;298m2;5;7;3;476800
15084;2015;04/18/2016;Bridgeport;730 BLUE RIDGE TERR;466000;Single Family;Single Family;160m2;3;5;2;466000
15084;2015;11/10/2015;Montville;23 WHITING RD.;433600;Single Family;Single Family;271m2;6;7;3;433600
15084;2015;12/08/2015;Westport;14 PALMIERI PLACE;433600;Single Family;Single Family;271m2;3;7;3;433600
15084;2015;9/02/2016;Bridgeport;295 EAST QUASSET RD;408000;Single Family;Single Family;255m2;1;7;3;408000
15084;2015;01/20/2016;Montville;270 CONNECTICUT BLVD;385600;Single Family;Single Family;241m2;3;6;3;385600
15084;2015;06/17/2016;Westport;24 LIVERY POOL ROAD;323000;Single Family;Single Family;190m2;12;5;2;323000
15084;2015;04/22/2016;New Canaan;105 WEST CHIPPEN HILL ROAD;309400;Single Family;Single Family;182m2;2;5;2;309400
15084;2015;11/02/2015;Wilton;114 GRANT ST;285600;Single Family;Single Family;168m2;3;5;2;285600
15084;2015;01/25/2016;New Canaan;4 YEARLING LANE;320750;Single Family;Single Family;149m2;3;4;2;268200
15084;2015;12/31/2015;Enfield;11 ECHO POND RD;267000;Condo;Condo;115m2;5;4;2;267000
15084;2015;11/25/2015;Enfield;683 CHURCHILL DRIVE;259200;Condo;Condo;144m2;3;4;2;259200
15084;2015;01/26/2016;Westport;10 TEXAS HEIGHTS RD;248400;Single Family;Single Family;138m2;2;4;2;248400
15084;2015;12/18/2015;Lisbon;8 LINDEN RD;520760;Single Family;Single Family;133m2;8;4;2;239400
15084;2015;12/08/2015;Windham;8 WILDCAT DR;207000;Condo;Condo;115m2;6;4;2;207000
15084;2015;01/19/2016;Waterford;319 THOMASTON RD U8;176400;Condo;Condo;98m2;3;3;1;176400
15085;2015;1/07/2016;Windham;25 LIBBY LANE;2580000;Single Family;Single Family;294m2;6;7;3;2580000
15085;2015;11/10/2015;Montville;165-167 FORBES ST.;570000;Two Family;Two Family;380m2;6;7;4;570000
15085;2015;04/25/2016;New Canaan;164 PRINCETON DRIVE;478400;Single Family;Single Family;299m2;9;7;3;478400
15085;2015;1/04/2016;Enfield;23 OLD TANNERY RD;444800;Single Family;Single Family;278m2;1;7;3;444800
15085;2015;01/15/2016;Montville;24 WILDWOOD LN;417600;Single Family;Single Family;261m2;9;7;3;417600
15085;2015;06/17/2016;Westport;9 HIDDEN HILL ROAD;406400;Single Family;Single Family;254m2;8;7;3;406400
15085;2015;02/29/2016;Waterford;58 COLCHESTER COMMONS;391000;Single Family;Single Family;230m2;4;6;3;391000
15085;2015;12/09/2015;Westport;11 FRANKLIN STREET;343400;Single Family;Single Family;202m2;5;6;3;343400
15085;2015;01/21/2016;Waterford;143 FRANKLIN AVE;331500;Single Family;Single Family;195m2;11;5;2;331500
15085;2015;11/25/2015;Enfield;96 EAGLE DRIVE;295800;Single Family;Single Family;174m2;17;5;2;295800
15085;2015;01/25/2016;New Canaan;59 HUNDRED ACRES ROAD;282200;Single Family;Single Family;166m2;2;5;2;282200
15085;2015;12/18/2015;Lisbon;50 CATTLE PEN LA;961090;Single Family;Single Family;155m2;7;5;2;279000
15085;2015;04/19/2016;Bridgeport;355 PINE TREE DR;270000;Single Family;Single Family;150m2;6;5;2;270000
15085;2015;01/27/2016;Westport;67 OAKWOOD BLVD;262800;Single Family;Single Family;146m2;5;4;2;262800
15085;2015;12/08/2015;Windham;1803 NEW BRITAIN AV;269570;Single Family;Single Family;134m2;1;4;2;241200
15085;2015;10/27/2015;Windham;23 SHAGBARK LN;199800;Condo;Condo;111m2;1;4;2;199800
15085;2015;03/18/2016;Wilton;13 VILLAGE WALK;180000;Condo;Condo;97m2;3;3;1;180000
15086;2015;03/21/2016;Wilton;58 PIN OAK LA;780000;Single Family;Single Family;173m2;3;5;2;780000
15086;2015;01/25/2016;Waterford;25 HOPKINS RD;735100;Single Family;Single Family;185m2;3;5;2;720000
15086;2015;1/07/2016;Windham;38 RELIHAN ROAD;685000;Single Family;Single Family;201m2;4;6;3;685000
15086;2015;01/25/2016;New Canaan;25 COBBLERS MILL ROAD;599900;Single Family;Single Family;242m2;7;6;3;599900
15086;2015;12/09/2015;Lisbon;22 OLD REDDING RD;480000;Single Family;Single Family;224m2;4;6;3;480000
15086;2015;3/01/2016;Waterford;848 NORWICH AVE;468800;Single Family;Single Family;293m2;4;7;3;468800
15086;2015;12/08/2015;Westport;100 SAMOSET AVENUE;444800;Single Family;Single Family;278m2;2;7;3;444800
15086;2015;01/21/2016;Montville;15 DERRY HILL RD;432000;Single Family;Single Family;270m2;2;7;3;432000
15086;2015;11/30/2015;Enfield;160 BUENA VISTA AVENUE;427200;Two Family;Two Family;267m2;6;7;3;427200
15086;2015;04/21/2016;Bridgeport;295 DERBY AVE;424000;Single Family;Single Family;265m2;1;7;3;424000
15086;2015;11/10/2015;Montville;128 FOREST ST.;419200;Single Family;Single Family;262m2;4;7;3;419200
15086;2015;10/27/2015;Windham;131 MAGNOLIA RD;398000;Single Family;Single Family;221m2;7;6;3;398000
15086;2015;06/17/2016;Westport;94 MAILLET LANE;397800;Single Family;Single Family;234m2;1;6;3;397800
15086;2015;02/25/2016;Montville;29 PINEWOODS LA;385600;Single Family;Single Family;241m2;10;6;3;385600
15086;2015;04/29/2016;New Canaan;9 LARKSPUR LANE;345000;Single Family;Single Family;177m2;13;5;2;345000
15086;2015;12/30/2015;Enfield;6 BLUEBERRY LN;304300;Single Family;Single Family;179m2;2;5;2;304300
15086;2015;9/06/2016;Bridgeport;471 SENEXET RD;282600;Two Family;Two Family;157m2;9;5;2;282600
15086;2015;01/27/2016;Westport;14 CANTERBURY RD;275400;Single Family;Single Family;153m2;3;5;2;275400
15086;2015;11/02/2015;Wilton;57 NEWBURY ST;244800;Single Family;Single Family;136m2;4;4;2;244800
15087;2015;1/11/2016;Windham;114 GOODWIVES RIVER ROAD;2623000;Single Family;Single Family;259m2;5;7;3;2623000
15087;2015;01/29/2016;Westport;23 BISHOPS CROSSING RD;472000;Single Family;Single Family;295m2;5;7;3;472000
15087;2015;09/17/2016;Bridgeport;10 PLEASANT VIEW DR;464000;Single Family;Single Family;290m2;6;7;3;464000
15087;2015;3/01/2016;Waterford;85 HIGHWOOD CIR;459200;Single Family;Single Family;287m2;3;7;3;459200
15087;2015;04/21/2016;Bridgeport;808 RAIL FENCE RD;420800;Single Family;Single Family;263m2;5;7;3;420800
15087;2015;01/25/2016;New Canaan;34 MAIN STREET;380000;Single Family;Single Family;195m2;1;5;2;380000
15087;2015;5/02/2016;New Canaan;33 EAST SHORE BOULEVARD;348500;Single Family;Single Family;205m2;9;6;3;348500
15087;2015;12/30/2015;Enfield;23 OLD TANNERY RD;346800;Single Family;Single Family;204m2;4;6;3;346800
15087;2015;11/02/2015;Wilton;113 CUMBERLAND ST;343400;Single Family;Single Family;202m2;5;6;3;343400
15087;2015;10/27/2015;Windham;35 COOLRIDGE RD;327500;Single Family;Single Family;176m2;2;5;2;327500
15087;2015;01/22/2016;Montville;47 PODURGIEL LN;294100;Single Family;Single Family;173m2;7;5;2;294100
15087;2015;12/10/2015;Westport;489 CLINTONVILLE ROAD;277200;Single Family;Single Family;154m2;3;5;2;277200
15087;2015;01/25/2016;Waterford;72 BAMFORD AVE;270000;Single Family;Single Family;150m2;2;5;2;270000
15087;2015;03/22/2016;Wilton;97 WASHINGTON POST DR & WASHIN;592270;Single Family;Single Family;144m2;3;4;2;259200
15087;2015;11/10/2015;Montville;33 WOOD DR.;250200;Single Family;Single Family;139m2;12;4;2;250200
15087;2015;12/04/2015;Lisbon;239 MOUNTAIN RD;301840;Single Family;Single Family;131m2;1;4;2;235800
15087;2015;02/29/2016;Montville;9 PEQUOT SQ;230400;Condo;Condo;128m2;9;4;2;230400
15087;2015;12/09/2015;Windham;3 WINCHESTER COURT;216000;Condo;Condo;120m2;1;4;2;216000
15088;2015;03/24/2016;Wilton;82 PHEASANT RUN;1040000;Single Family;Single Family;194m2;10;5;2;1040000
15088;2015;01/27/2016;Waterford;109 TARBELL AVE;534000;Two Family;Two Family;356m2;7;7;4;534000
15088;2015;12/10/2015;Westport;2255 RIDGE ROAD;479000;Single Family;Single Family;254m2;5;7;3;479000
15088;2015;12/10/2015;Windham;2 APPLE TREE LA;475200;Single Family;Single Family;297m2;5;7;3;475200
15088;2015;12/31/2015;Enfield;23 TODD DR;462400;Single Family;Single Family;289m2;7;7;3;462400
15088;2015;04/25/2016;Bridgeport;482 LUBA DR;459200;Single Family;Single Family;287m2;1;7;3;459200
15088;2015;01/29/2016;Montville;4 PARK AVE EXT;457600;Single Family;Single Family;286m2;7;7;3;457600
15088;2015;11/02/2015;Wilton;5-7 IRVING ST;452800;Two Family;Two Family;283m2;4;7;3;452800
15088;2015;02/29/2016;Montville;143 FERN ROAD;448000;Single Family;Single Family;280m2;2;7;3;448000
15088;2015;01/29/2016;Westport;14 POND VIEW RD;435200;Single Family;Single Family;272m2;4;7;3;435200
15088;2015;12/11/2015;Lisbon;424 BRANCHVILLE RD;417500;Single Family;Single Family;248m2;3;6;3;417500
